id,unit,topic,strategy,format,language,has_code,source,style_profile,review_status
v2-0900,VI,multidimensional_arrays,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0901,VI,arrays_basics,explicar primero,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0902,VI,array_operations,explicar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-0903,VI,arrays_as_params,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0904,VI,strings_as_arrays,explicar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-0905,VI,multidimensional_arrays,explicar primero,multi_turn_short,es,True,new,dominicano_suave,needs_review
v2-0906,VI,arrays_basics,explicar primero,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0907,VI,array_operations,explicar primero,multi_turn_short,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0908,VI,arrays_as_params,explicar primero,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0909,VI,strings_as_arrays,explicar primero,multi_turn_short,es,True,new,dominicano_suave,needs_review
v2-0910,VI,multidimensional_arrays,explicar primero,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0911,VI,arrays_basics,explicar primero,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0912,VI,array_operations,explicar primero,multi_turn_short,es,True,new,dominicano_suave,needs_review
v2-0913,VI,arrays_as_params,explicar primero,multi_turn_short,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0914,VI,strings_as_arrays,explicar primero,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0915,VI,multidimensional_arrays,explicar primero,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0916,VI,arrays_basics,explicar primero,multi_turn_short,es,True,new,dominicano_suave,needs_review
v2-0917,VI,array_operations,explicar primero,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0918,VI,arrays_as_params,explicar primero,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0919,VI,strings_as_arrays,explicar primero,multi_turn_short,es,True,rewritten_from_v1,dominicano_suave,needs_review
v2-0920,VI,multidimensional_arrays,explicar primero,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0921,VI,arrays_basics,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0922,VI,array_operations,corregir misconception,single_turn,es,True,new,dominicano_suave,needs_review
v2-0923,VI,arrays_as_params,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0924,VI,strings_as_arrays,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0925,VI,multidimensional_arrays,corregir misconception,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0926,VI,arrays_basics,corregir misconception,single_turn,es,True,new,dominicano_suave,needs_review
v2-0927,VI,array_operations,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0928,VI,arrays_as_params,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0929,VI,strings_as_arrays,corregir misconception,single_turn,es,True,new,dominicano_suave,needs_review
v2-0930,VI,multidimensional_arrays,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0931,VI,arrays_basics,corregir misconception,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0932,VI,array_operations,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0933,VI,arrays_as_params,corregir misconception,single_turn,es,True,new,dominicano_suave,needs_review
v2-0934,VI,strings_as_arrays,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0935,VI,multidimensional_arrays,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0936,VI,arrays_basics,corregir misconception,single_turn,es,True,new,dominicano_suave,needs_review
v2-0937,VI,array_operations,corregir misconception,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0938,VI,arrays_as_params,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0939,VI,strings_as_arrays,corregir misconception,single_turn,es,True,new,dominicano_suave,needs_review
v2-0940,VI,multidimensional_arrays,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0941,VI,arrays_basics,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0942,VI,array_operations,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0943,VI,arrays_as_params,corregir misconception,single_turn,es,True,rewritten_from_v1,dominicano_suave,needs_review
v2-0944,VI,strings_as_arrays,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0945,VI,multidimensional_arrays,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0946,VI,arrays_basics,corregir misconception,single_turn,es,True,new,dominicano_suave,needs_review
v2-0947,VI,array_operations,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0948,VI,arrays_as_params,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0949,VI,strings_as_arrays,corregir misconception,single_turn,es,True,rewritten_from_v1,dominicano_suave,needs_review
v2-0950,VI,multidimensional_arrays,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0951,VI,arrays_basics,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0952,VI,array_operations,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0953,VI,arrays_as_params,corregir misconception,single_turn,es,True,new,dominicano_suave,needs_review
v2-0954,VI,strings_as_arrays,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0955,VI,multidimensional_arrays,corregir misconception,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0956,VI,arrays_basics,corregir misconception,single_turn,es,True,new,dominicano_suave,needs_review
v2-0957,VI,array_operations,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0958,VI,arrays_as_params,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0959,VI,strings_as_arrays,corregir misconception,single_turn,es,True,new,dominicano_suave,needs_review
v2-0960,VI,multidimensional_arrays,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0961,VI,arrays_basics,corregir misconception,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0962,VI,array_operations,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0963,VI,arrays_as_params,corregir misconception,single_turn,es,True,new,dominicano_suave,needs_review
v2-0964,VI,strings_as_arrays,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0965,VI,multidimensional_arrays,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0966,VI,arrays_basics,corregir misconception,single_turn,es,True,new,dominicano_suave,needs_review
v2-0967,VI,array_operations,corregir misconception,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0968,VI,arrays_as_params,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0969,VI,strings_as_arrays,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0970,VI,multidimensional_arrays,corregir misconception,single_turn,es,True,new,dominicano_suave,needs_review
v2-0971,VI,arrays_basics,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0972,VI,array_operations,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0973,VI,arrays_as_params,corregir misconception,single_turn,es,True,rewritten_from_v1,dominicano_suave,needs_review
v2-0974,VI,strings_as_arrays,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0975,VI,multidimensional_arrays,corregir misconception,single_turn,es,False,new,dominicano_suave,needs_review
v2-0976,VI,arrays_basics,corregir misconception,single_turn,es,True,new,dominicano_suave,needs_review
v2-0977,VI,array_operations,corregir misconception,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0978,VI,arrays_as_params,corregir misconception,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0979,VI,strings_as_arrays,corregir misconception,multi_turn_short,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0980,VI,multidimensional_arrays,corregir misconception,multi_turn_short,es,True,new,dominicano_suave,needs_review
v2-0981,VI,arrays_basics,corregir misconception,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0982,VI,array_operations,corregir misconception,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0983,VI,arrays_as_params,corregir misconception,multi_turn_short,es,True,new,dominicano_suave,needs_review
v2-0984,VI,strings_as_arrays,corregir misconception,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0985,VI,multidimensional_arrays,corregir misconception,multi_turn_short,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0986,VI,arrays_basics,corregir misconception,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0987,VI,array_operations,corregir misconception,multi_turn_short,es,True,new,dominicano_suave,needs_review
v2-0988,VI,arrays_as_params,corregir misconception,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0989,VI,strings_as_arrays,corregir misconception,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0990,VI,multidimensional_arrays,corregir misconception,multi_turn_short,es,True,new,dominicano_suave,needs_review
v2-0991,VI,arrays_basics,corregir misconception,multi_turn_short,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-0992,VI,array_operations,corregir misconception,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0993,VI,arrays_as_params,corregir misconception,multi_turn_short,es,True,new,dominicano_suave,needs_review
v2-0994,VI,strings_as_arrays,corregir misconception,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0995,VI,multidimensional_arrays,corregir misconception,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0996,VI,arrays_basics,corregir misconception,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0997,VI,array_operations,corregir misconception,multi_turn_short,es,True,rewritten_from_v1,dominicano_suave,needs_review
v2-0998,VI,arrays_as_params,corregir misconception,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-0999,VI,strings_as_arrays,corregir misconception,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-1000,VI,multidimensional_arrays,corregir misconception,multi_turn_short,es,True,new,dominicano_suave,needs_review
v2-1001,VI,arrays_basics,corregir misconception,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-1002,VI,array_operations,corregir misconception,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-1003,VI,arrays_as_params,corregir misconception,multi_turn_short,es,True,rewritten_from_v1,dominicano_suave,needs_review
v2-1004,VI,strings_as_arrays,corregir misconception,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-1005,VI,multidimensional_arrays,corregir misconception,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-1006,VI,arrays_basics,preguntar primero,single_turn,en,False,new,dominicano_suave,needs_review
v2-1007,VI,array_operations,preguntar primero,single_turn,en,True,new,dominicano_suave,needs_review
v2-1008,VI,arrays_as_params,preguntar primero,single_turn,en,False,new,dominicano_suave,needs_review
v2-1009,VI,strings_as_arrays,preguntar primero,single_turn,en,False,rewritten_from_v1,dominicano_suave,needs_review
v2-1010,VI,multidimensional_arrays,preguntar primero,single_turn,en,True,new,dominicano_suave,needs_review
v2-1011,VI,arrays_basics,preguntar primero,single_turn,en,False,new,dominicano_suave,needs_review
v2-1012,VI,array_operations,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-1013,VI,arrays_as_params,preguntar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-1014,VI,strings_as_arrays,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-1015,VI,multidimensional_arrays,preguntar primero,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-1016,VI,arrays_basics,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-1017,VI,array_operations,preguntar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-1018,VI,arrays_as_params,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-1019,VI,strings_as_arrays,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-1020,VI,multidimensional_arrays,preguntar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-1021,VI,arrays_basics,preguntar primero,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-1022,VI,array_operations,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-1023,VI,arrays_as_params,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-1024,VI,strings_as_arrays,preguntar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-1025,VI,multidimensional_arrays,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-1026,VI,arrays_basics,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-1027,VI,array_operations,preguntar primero,single_turn,es,True,rewritten_from_v1,dominicano_suave,needs_review
v2-1028,VI,arrays_as_params,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-1029,VI,strings_as_arrays,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-1030,VI,multidimensional_arrays,preguntar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-1031,VI,arrays_basics,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-1032,VI,array_operations,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-1033,VI,arrays_as_params,preguntar primero,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-1034,VI,strings_as_arrays,preguntar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-1035,VI,multidimensional_arrays,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-1036,VI,arrays_basics,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-1037,VI,array_operations,preguntar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-1038,VI,arrays_as_params,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-1039,VI,strings_as_arrays,preguntar primero,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-1040,VI,multidimensional_arrays,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-1041,VI,arrays_basics,preguntar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-1042,VI,array_operations,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-1043,VI,arrays_as_params,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-1044,VI,strings_as_arrays,preguntar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-1045,VI,multidimensional_arrays,preguntar primero,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-1046,VI,arrays_basics,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-1047,VI,array_operations,preguntar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-1048,VI,arrays_as_params,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-1049,VI,strings_as_arrays,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-1050,VI,multidimensional_arrays,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-1051,VI,arrays_basics,preguntar primero,single_turn,es,True,rewritten_from_v1,dominicano_suave,needs_review
v2-1052,VI,array_operations,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-1053,VI,arrays_as_params,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-1054,VI,strings_as_arrays,preguntar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-1055,VI,multidimensional_arrays,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-1056,VI,arrays_basics,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-1057,VI,array_operations,preguntar primero,single_turn,es,True,rewritten_from_v1,dominicano_suave,needs_review
v2-1058,VI,arrays_as_params,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-1059,VI,strings_as_arrays,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-1060,VI,multidimensional_arrays,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-1061,VI,arrays_basics,preguntar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-1062,VI,array_operations,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-1063,VI,arrays_as_params,preguntar primero,single_turn,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-1064,VI,strings_as_arrays,preguntar primero,single_turn,es,True,new,dominicano_suave,needs_review
v2-1065,VI,multidimensional_arrays,preguntar primero,single_turn,es,False,new,dominicano_suave,needs_review
v2-1066,VI,arrays_basics,preguntar primero,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-1067,VI,array_operations,preguntar primero,multi_turn_short,es,True,new,dominicano_suave,needs_review
v2-1068,VI,arrays_as_params,preguntar primero,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-1069,VI,strings_as_arrays,preguntar primero,multi_turn_short,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-1070,VI,multidimensional_arrays,preguntar primero,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-1071,VI,arrays_basics,preguntar primero,multi_turn_short,es,True,new,dominicano_suave,needs_review
v2-1072,VI,array_operations,preguntar primero,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-1073,VI,arrays_as_params,preguntar primero,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-1074,VI,strings_as_arrays,preguntar primero,multi_turn_short,es,True,new,dominicano_suave,needs_review
v2-1075,VI,multidimensional_arrays,preguntar primero,multi_turn_short,es,False,rewritten_from_v1,dominicano_suave,needs_review
v2-1076,VI,arrays_basics,preguntar primero,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-1077,VI,array_operations,preguntar primero,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-1078,VI,arrays_as_params,preguntar primero,multi_turn_short,es,True,new,dominicano_suave,needs_review
v2-1079,VI,strings_as_arrays,preguntar primero,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-1080,VI,multidimensional_arrays,preguntar primero,multi_turn_short,es,False,new,dominicano_suave,needs_review
v2-1081,boundary,boundary_refocus,boundary/refocus,single_turn,en,False,new,dominicano_suave,priority_review
v2-1082,boundary,boundary_refocus,boundary/refocus,single_turn,en,False,new,dominicano_suave,priority_review
v2-1083,boundary,boundary_refocus,boundary/refocus,single_turn,en,False,new,dominicano_suave,priority_review
v2-1084,boundary,boundary_refocus,boundary/refocus,single_turn,en,False,new,dominicano_suave,priority_review
v2-1085,boundary,boundary_refocus,boundary/refocus,single_turn,en,False,new,dominicano_suave,priority_review
v2-1086,boundary,boundary_refocus,boundary/refocus,single_turn,en,False,new,dominicano_suave,priority_review
v2-1087,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1088,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1089,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1090,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1091,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1092,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1093,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1094,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1095,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1096,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1097,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1098,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1099,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1100,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1101,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1102,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1103,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1104,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1105,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1106,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1107,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1108,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1109,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1110,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1111,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1112,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1113,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1114,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1115,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1116,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1117,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1118,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1119,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1120,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1121,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1122,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1123,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1124,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1125,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1126,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1127,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1128,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1129,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1130,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1131,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1132,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1133,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1134,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1135,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1136,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1137,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1138,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1139,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1140,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1141,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1142,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1143,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1144,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1145,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1146,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1147,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1148,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1149,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1150,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1151,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1152,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1153,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1154,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1155,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1156,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1157,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1158,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1159,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1160,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1161,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1162,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1163,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1164,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1165,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1166,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1167,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1168,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1169,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1170,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1171,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1172,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1173,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1174,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1175,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1176,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1177,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
v2-1178,boundary,boundary_refocus,boundary/refocus,single_turn,es,False,new,dominicano_suave,priority_review
